M_ID,File_id,Model_Name,file_path,Depth,Block_count,Conn_count_no_hidden,Conn_count_hidden_only,Child_model_count
205,11092,SMdq2_vektoriell.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\SMdq2_vektoriell.mdl,2,302,239,26,20
206,11092,SMdq2_vektoriell.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\SMdq2_vektoriell.mdl,3,100,56,0,0
207,11092,ASMab_skalar_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT.mdl,1,49,61,0,30
208,11092,ASMab_skalar_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT.mdl,2,379,344,25,25
209,11092,ASMab_skalar_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT.mdl,3,121,72,0,0
210,11092,ASMab_skalar_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT2.mdl,1,48,60,0,28
211,11092,ASMab_skalar_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT2.mdl,2,355,326,23,23
212,11092,ASMab_skalar_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_skalar_CT2.mdl,3,111,66,0,0
213,11092,ASMab_vektoriell_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT.mdl,1,36,40,0,18
214,11092,ASMab_vektoriell_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT.mdl,2,219,198,15,15
215,11092,ASMab_vektoriell_CT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT.mdl,3,73,43,0,0
216,11092,ASMab_vektoriell_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT2.mdl,1,36,40,0,17
217,11092,ASMab_vektoriell_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT2.mdl,2,204,186,14,14
218,11092,ASMab_vektoriell_CT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMab_vektoriell_CT2.mdl,3,68,40,0,0
219,11092,ASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT.mdl,1,50,70,0,31
220,11092,ASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT.mdl,2,385,346,27,22
221,11092,ASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT.mdl,3,108,64,0,0
222,11092,ASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT2.mdl,1,51,71,0,31
223,11092,ASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT2.mdl,2,385,346,27,22
224,11092,ASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_skalar_PT2.mdl,3,108,64,0,0
225,11092,ASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT.mdl,1,40,52,0,20
226,11092,ASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT.mdl,2,281,277,16,17
227,11092,ASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT.mdl,3,83,49,0,0
228,11092,ASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT2.mdl,1,41,53,0,20
229,11092,ASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT2.mdl,2,278,274,16,17
230,11092,ASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\ASMdq_vektoriell_PT2.mdl,3,83,49,0,0
231,11092,DASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT.mdl,1,62,84,0,35
232,11092,DASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT.mdl,2,432,382,31,25
233,11092,DASMdq_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT.mdl,3,119,70,0,1
234,11092,DASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT2.mdl,1,63,85,0,35
235,11092,DASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT2.mdl,2,432,382,31,25
236,11092,DASMdq_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_skalar_PT2.mdl,3,119,70,0,1
237,11092,DASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT.mdl,1,51,65,0,22
238,11092,DASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT.mdl,2,307,300,18,18
239,11092,DASMdq_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT.mdl,3,88,52,0,0
240,11092,DASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT2.mdl,1,52,66,0,22
241,11092,DASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT2.mdl,2,304,297,18,18
242,11092,DASMdq_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\DASMdq_vektoriell_PT2.mdl,3,88,52,0,0
243,11092,SMdq1_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT.mdl,1,41,47,0,23
244,11092,SMdq1_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT.mdl,2,238,197,19,15
245,11092,SMdq1_skalar_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT.mdl,3,75,42,0,0
246,11092,SMdq1_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT2.mdl,1,42,48,0,23
247,11092,SMdq1_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT2.mdl,2,238,197,19,15
248,11092,SMdq1_skalar_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_skalar_PT2.mdl,3,75,42,0,0
249,11092,SMdq1_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT.mdl,1,34,38,0,15
250,11092,SMdq1_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT.mdl,2,168,147,12,10
251,11092,SMdq1_vektoriell_PT.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT.mdl,3,50,28,0,0
252,11092,SMdq1_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT2.mdl,1,35,39,0,15
253,11092,SMdq1_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT2.mdl,2,165,144,12,10
254,11092,SMdq1_vektoriell_PT2.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq1_vektoriell_PT2.mdl,3,50,28,0,0
255,11092,SMdq2_skalar_6MiV.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq2_skalar_6MiV.mdl,1,29,77,0,6
256,11092,SMdq2_skalar_6MiV.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq2_skalar_6MiV.mdl,2,260,300,0,62
257,11092,SMdq2_skalar_6MiV.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq2_skalar_6MiV.mdl,3,600,467,52,42
258,11092,SMdq2_skalar_6MiV.mdl,workdirtmp\BG21\BeiV21_TBBS\El_Mot\ClaParTra\SMdq2_skalar_6MiV.mdl,4,204,118,0,0
259,11092,DoppelPendel_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_S38.mdl,1,30,41,0,13
260,11092,DoppelPendel_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_S38.mdl,2,188,182,8,10
261,11092,DoppelPendel_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_S38.mdl,3,48,29,0,0
262,11092,DoppelPendel_skalar_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_skalar_S38.mdl,1,45,52,0,31
263,11092,DoppelPendel_skalar_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_skalar_S38.mdl,2,321,270,23,21
264,11092,DoppelPendel_skalar_S38.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DoppelPendel_skalar_S38.mdl,3,104,57,0,0
265,11092,DrehstromgeneratorAuto_S62.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DrehstromgeneratorAuto_S62.mdl,1,23,25,0,15
266,11092,DrehstromgeneratorAuto_S62.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DrehstromgeneratorAuto_S62.mdl,2,140,113,9,9
267,11092,DrehstromgeneratorAuto_S62.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\DrehstromgeneratorAuto_S62.mdl,3,40,23,0,0
268,11092,Fallversuch_S36.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36.mdl,1,18,19,0,11
269,11092,Fallversuch_S36.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36.mdl,2,107,92,7,7
270,11092,Fallversuch_S36.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36.mdl,3,34,19,0,0
271,11092,Fallversuch_S36_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36_ERW.mdl,1,23,28,0,12
272,11092,Fallversuch_S36_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36_ERW.mdl,2,125,119,7,14
273,11092,Fallversuch_S36_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Fallversuch_S36_ERW.mdl,3,87,61,0,6
274,11092,HebenLast_S64.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\HebenLast_S64.mdl,1,21,22,0,13
275,11092,HebenLast_S64.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\HebenLast_S64.mdl,2,118,88,10,8
276,11092,HebenLast_S64.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\HebenLast_S64.mdl,3,49,34,0,0
277,11092,Hebenlast_S64_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hebenlast_S64_ERW.mdl,1,30,37,0,14
278,11092,Hebenlast_S64_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hebenlast_S64_ERW.mdl,2,137,118,10,15
279,11092,Hebenlast_S64_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hebenlast_S64_ERW.mdl,3,96,71,0,3
280,11092,Hubmagnet_S63.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63.mdl,1,33,38,0,16
281,11092,Hubmagnet_S63.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63.mdl,2,192,169,13,12
282,11092,Hubmagnet_S63.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63.mdl,3,57,34,0,0
283,11092,Hubmagnet_S63_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_ERW.mdl,1,39,55,0,17
284,11092,Hubmagnet_S63_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_ERW.mdl,2,221,212,13,23
285,11092,Hubmagnet_S63_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_ERW.mdl,3,134,118,0,1
286,11092,Hubmagnet_S63_Messung.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_Messung.mdl,1,27,27,0,18
287,11092,Hubmagnet_S63_Messung.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_Messung.mdl,2,200,157,16,16
288,11092,Hubmagnet_S63_Messung.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Hubmagnet_S63_Messung.mdl,3,58,34,0,1
289,11092,Schlingerdaempfung_S44.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Schlingerdaempfung_S44.mdl,1,29,32,0,17
290,11092,Schlingerdaempfung_S44.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Schlingerdaempfung_S44.mdl,2,155,129,8,10
291,11092,Schlingerdaempfung_S44.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Schlingerdaempfung_S44.mdl,3,38,22,0,0
292,11092,StickSlipEffekt_S32.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\StickSlipEffekt_S32.mdl,1,13,13,0,7
293,11092,StickSlipEffekt_S32.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\StickSlipEffekt_S32.mdl,2,69,59,4,8
294,11092,StickSlipEffekt_S32.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\StickSlipEffekt_S32.mdl,3,35,19,0,0
295,11092,Stickslipeffekt_S32_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Stickslipeffekt_S32_ERW.mdl,1,18,21,0,8
296,11092,Stickslipeffekt_S32_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Stickslipeffekt_S32_ERW.mdl,2,84,80,4,10
297,11092,Stickslipeffekt_S32_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Stickslipeffekt_S32_ERW.mdl,3,56,38,0,0
298,11092,Tilger_S37.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37.mdl,1,18,17,0,11
299,11092,Tilger_S37.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37.mdl,2,124,111,9,10
300,11092,Tilger_S37.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37.mdl,3,46,26,0,0
301,11092,Tilger_S37_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37_ERW.mdl,1,24,29,0,12
302,11092,Tilger_S37_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37_ERW.mdl,2,140,136,9,18
303,11092,Tilger_S37_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\Tilger_S37_ERW.mdl,3,102,76,0,0
304,11092,WegloseWaage_S65.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65.mdl,1,23,25,0,14
305,11092,WegloseWaage_S65.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65.mdl,2,163,139,11,18
306,11092,WegloseWaage_S65.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65.mdl,3,84,56,0,2
307,11092,WegloseWaage_S65_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW.mdl,1,45,51,0,27
308,11092,WegloseWaage_S65_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW.mdl,2,336,293,21,36
309,11092,WegloseWaage_S65_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW.mdl,3,178,112,2,2
310,11092,WegloseWaage_S65_ERW.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW.mdl,4,5,3,0,0
311,11092,WegloseWaage_S65_ERW2.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW2.mdl,1,45,47,0,27
312,11092,WegloseWaage_S65_ERW2.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW2.mdl,2,312,264,22,34
313,11092,WegloseWaage_S65_ERW2.mdl,workdirtmp\BG21\BeiV21_TBBS\Scherf\WegloseWaage_S65_ERW2.mdl,3,150,92,0,3
314,11199,full_passive_1.mdl,"workdirtmp\suspension with gravity(chen,yi)\full_passive_1.mdl",1,17,45,0,2
315,11199,full_passive_1.mdl,"workdirtmp\suspension with gravity(chen,yi)\full_passive_1.mdl",2,228,288,0,0
316,11199,full_passive_2.mdl,"workdirtmp\suspension with gravity(chen,yi)\full_passive_2.mdl",1,22,50,0,2
317,11199,full_passive_2.mdl,"workdirtmp\suspension with gravity(chen,yi)\full_passive_2.mdl",2,227,293,0,0
318,11199,half_passive.mdl,"workdirtmp\suspension with gravity(chen,yi)\half_passive.mdl",1,8,27,0,3
319,11199,half_passive.mdl,"workdirtmp\suspension with gravity(chen,yi)\half_passive.mdl",2,149,163,0,0
320,11199,sininput.mdl,"workdirtmp\suspension with gravity(chen,yi)\sininput.mdl",1,2,0,0,2
321,11199,sininput.mdl,"workdirtmp\suspension with gravity(chen,yi)\sininput.mdl",2,12,10,0,0
322,11199,whitenoiseinput.mdl,"workdirtmp\suspension with gravity(chen,yi)\whitenoiseinput.mdl",1,1,0,0,0
323,11199,Quater_passive.mdl,"workdirtmp\suspension with gravity(chen,yi)\Quater_passive.mdl",1,6,6,0,1
324,11199,Quater_passive.mdl,"workdirtmp\suspension with gravity(chen,yi)\Quater_passive.mdl",2,33,48,0,2
325,11199,Quater_passive.mdl,"workdirtmp\suspension with gravity(chen,yi)\Quater_passive.mdl",3,10,8,0,1
326,11359,MODELO_CEPT1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1.mdl,1,297,299,0,6
327,11359,MODELO_CEPT1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1.mdl,2,75,78,0,6
328,11359,MODELO_CEPT1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1.mdl,3,42,35,0,7
329,11359,MODELO_CEPT1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1.mdl,4,24,17,0,0
330,11359,MODELO_CEPT1_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1_2Ruta.mdl,1,281,282,0,4
331,11359,MODELO_CEPT1_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1_2Ruta.mdl,2,59,63,0,1
332,11359,MODELO_CEPT1_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_CEPT1_STM1_2Ruta.mdl,3,3,2,0,0
333,11359,MODELO_DS1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS1_STM1.mdl,1,425,427,0,4
334,11359,MODELO_DS1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS1_STM1.mdl,2,59,63,0,1
335,11359,MODELO_DS1_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS1_STM1.mdl,3,3,2,0,0
336,11359,MODELO_DS2_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1.mdl,1,129,130,0,4
337,11359,MODELO_DS2_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1.mdl,2,59,63,0,1
338,11359,MODELO_DS2_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1.mdl,3,3,2,0,0
339,11359,MODELO_DS2_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1_2Ruta.mdl,1,134,135,0,4
340,11359,MODELO_DS2_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1_2Ruta.mdl,2,59,63,0,1
341,11359,MODELO_DS2_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STM1_2Ruta.mdl,3,3,2,0,0
342,11359,MODELO_DS2_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STS3.mdl,1,144,148,0,4
343,11359,MODELO_DS2_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STS3.mdl,2,59,63,0,1
344,11359,MODELO_DS2_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS2_STS3.mdl,3,3,2,0,0
345,11359,MODELO_DS3_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1.mdl,1,54,55,0,4
346,11359,MODELO_DS3_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1.mdl,2,59,63,0,1
347,11359,MODELO_DS3_STM1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1.mdl,3,3,2,0,0
348,11359,MODELO_DS3_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1_2Ruta.mdl,1,56,57,0,4
349,11359,MODELO_DS3_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1_2Ruta.mdl,2,59,63,0,1
350,11359,MODELO_DS3_STM1_2Ruta.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_DS3_STM1_2Ruta.mdl,3,3,2,0,0
351,11359,MODELO_G1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_G1.mdl,1,123,130,3,7
352,11359,MODELO_G1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_G1.mdl,2,108,117,0,2
353,11359,MODELO_G1.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_G1.mdl,3,6,4,0,0
354,11359,MODELO_Presentacion.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_Presentacion.mdl,1,467,490,12,1
355,11359,MODELO_Presentacion.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_Presentacion.mdl,2,10,9,0,0
356,11359,MODELO_RDI_L.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_RDI_L.mdl,1,61,63,1,9
357,11359,MODELO_RDI_L.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_RDI_L.mdl,2,121,128,0,2
358,11359,MODELO_RDI_L.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_RDI_L.mdl,3,6,4,0,0
359,11359,MODELO_STM16.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM16.mdl,1,269,270,0,4
360,11359,MODELO_STM16.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM16.mdl,2,59,63,0,1
361,11359,MODELO_STM16.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM16.mdl,3,3,2,0,0
362,11359,MODELO_STM4.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM4.mdl,1,77,78,0,4
363,11359,MODELO_STM4.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM4.mdl,2,59,63,0,1
364,11359,MODELO_STM4.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STM4.mdl,3,3,2,0,0
365,11359,MODELO_STS12.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12.mdl,1,228,241,0,4
366,11359,MODELO_STS12.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12.mdl,2,59,63,0,1
367,11359,MODELO_STS12.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12.mdl,3,3,2,0,0
368,11359,MODELO_STS12_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12_ADD_DROP.mdl,1,253,267,0,7
369,11359,MODELO_STS12_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12_ADD_DROP.mdl,2,292,340,0,46
370,11359,MODELO_STS12_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12_ADD_DROP.mdl,3,424,408,0,158
371,11359,MODELO_STS12_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12_ADD_DROP.mdl,4,654,484,0,24
372,11359,MODELO_STS12_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS12_ADD_DROP.mdl,5,84,60,0,12
373,11359,MODELO_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS3.mdl,1,66,70,0,4
374,11359,MODELO_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS3.mdl,2,59,63,0,1
375,11359,MODELO_STS3.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS3.mdl,3,3,2,0,0
376,11359,MODELO_STS3_ADD_DROP.mdl,workdirtmp\SoftTDMv1.5\SoftTDMv1.5\Ejemplos\MODELO_STS3_ADD_DROP.mdl,1,182,192,0,12
